ID,CATEGORY
76199,nose
76200,flashlight
76201,trombone
76202,chair
76203,snowman
76204,penguin
76205,bulldozer
76206,skyscraper
76207,laptop
76208,hat
76209,keyboard
76210,spider
76211,trombone
76212,chair
76213,flashlight
76214,laptop
76215,chair
76216,hat
76217,hat
76218,snowman
76219,foot
76220,banana
76221,penguin
76222,penguin
76223,pig
76224,laptop
76225,bulldozer
76226,parrot
76227,hand
76228,penguin
76229,penguin
76230,banana
76231,pig
76232,hand
76233,trombone
76234,violin
76235,chair
76236,nose
76237,parrot
76238,bulldozer
76239,foot
76240,spider
76241,spider
76242,chair
76243,violin
76244,harp
76245,foot
76246,violin
76247,banana
76248,foot
76249,trombone
76250,flashlight
76251,laptop
76252,chair
76253,violin
76254,keyboard
76255,snowman
76256,penguin
76257,trombone
76258,keyboard
76259,penguin
76260,trombone
76261,violin
76262,pig
76263,foot
76264,hat
76265,violin
76266,flashlight
76267,hat
76268,nose
76269,chair
76270,violin
76271,keyboard
76272,snowman
76273,keyboard
76274,parrot
76275,hat
76276,keyboard
76277,keyboard
76278,flashlight
76279,parrot
76280,hat
76281,foot
76282,penguin
76283,flashlight
76284,hand
76285,skyscraper
76286,nose
76287,hand
76288,flashlight
76289,bulldozer
76290,pig
76291,spider
76292,foot
76293,foot
76294,spider
76295,violin
76296,trombone
76297,eyeglasses
76298,keyboard
76299,snowman
76300,keyboard
76301,parrot
76302,eyeglasses
76303,parrot
76304,harp
76305,eyeglasses
76306,pig
76307,foot
76308,nose
76309,violin
76310,violin
76311,violin
76312,skyscraper
76313,hat
76314,skyscraper
76315,chair
76316,penguin
76317,parrot
76318,skyscraper
76319,nose
76320,trombone
76321,bulldozer
76322,chair
76323,spider
76324,violin
76325,harp
76326,flashlight
76327,foot
76328,nose
76329,spider
76330,keyboard
76331,laptop
76332,snowman
76333,hand
76334,violin
76335,bulldozer
76336,laptop
76337,hat
76338,bulldozer
76339,hand
76340,snowman
76341,pig
76342,foot
76343,hand
76344,hand
76345,flashlight
76346,keyboard
76347,hat
76348,nose
76349,violin
76350,keyboard
76351,eyeglasses
76352,banana
76353,flashlight
76354,chair
76355,parrot
76356,hand
76357,penguin
76358,bulldozer
76359,parrot
76360,flashlight
76361,eyeglasses
76362,eyeglasses
76363,chair
76364,hand
76365,eyeglasses
76366,skyscraper
76367,bulldozer
76368,hand
76369,chair
76370,nose
76371,hand
76372,hand
76373,bulldozer
76374,banana
76375,hand
76376,hand
76377,foot
76378,snowman
76379,keyboard
76380,chair
76381,hand
76382,violin
76383,penguin
76384,eyeglasses
76385,chair
76386,hat
76387,hand
76388,laptop
76389,banana
76390,flashlight
76391,violin
76392,spider
76393,bulldozer
76394,keyboard
76395,violin
76396,spider
76397,violin
76398,skyscraper
76399,eyeglasses
76400,bulldozer
76401,laptop
76402,penguin
76403,hand
76404,hand
76405,spider
76406,eyeglasses
76407,banana
76408,flashlight
76409,keyboard
76410,chair
76411,hat
76412,penguin
76413,harp
76414,parrot
76415,pig
76416,bulldozer
76417,eyeglasses
76418,harp
76419,hand
76420,penguin
76421,harp
76422,flashlight
76423,banana
76424,spider
76425,parrot
76426,flashlight
76427,hand
76428,banana
76429,trombone
76430,trombone
76431,skyscraper
76432,snowman
76433,foot
76434,spider
76435,nose
76436,snowman
76437,spider
76438,nose
76439,chair
76440,violin
76441,chair
76442,trombone
76443,nose
76444,violin
76445,chair
76446,laptop
76447,laptop
76448,bulldozer
76449,hand
76450,nose
76451,trombone
76452,bulldozer
76453,nose
76454,banana
76455,violin
76456,pig
76457,laptop
76458,keyboard
76459,banana
76460,banana
76461,hand
76462,violin
76463,spider
76464,penguin
76465,parrot
76466,eyeglasses
76467,chair
76468,snowman
76469,foot
76470,bulldozer
76471,nose
76472,nose
76473,spider
76474,foot
76475,foot
76476,trombone
76477,skyscraper
76478,laptop
76479,spider
76480,bulldozer
76481,penguin
76482,nose
76483,nose
76484,parrot
76485,banana
76486,trombone
76487,penguin
76488,penguin
76489,keyboard
76490,nose
76491,flashlight
76492,spider
76493,chair
76494,keyboard
76495,pig
76496,skyscraper
76497,hand
76498,snowman
76499,laptop
76500,chair
76501,laptop
76502,penguin
76503,violin
76504,spider
76505,eyeglasses
76506,skyscraper
76507,hand
76508,trombone
76509,eyeglasses
76510,snowman
76511,flashlight
76512,hand
76513,spider
76514,harp
76515,eyeglasses
76516,parrot
76517,penguin
76518,flashlight
76519,parrot
76520,foot
76521,violin
76522,spider
76523,skyscraper
76524,chair
76525,eyeglasses
76526,trombone
76527,hat
76528,trombone
76529,trombone
76530,nose
76531,laptop
76532,pig
76533,foot
76534,penguin
76535,snowman
76536,parrot
76537,snowman
76538,penguin
76539,keyboard
76540,pig
76541,violin
76542,violin
76543,parrot
76544,foot
76545,banana
76546,trombone
76547,trombone
76548,pig
76549,harp
76550,violin
76551,harp
76552,flashlight
76553,foot
76554,harp
76555,violin
76556,hand
76557,violin
76558,snowman
76559,nose
76560,penguin
76561,harp
76562,violin
76563,laptop
76564,penguin
76565,spider
76566,nose
76567,trombone
76568,penguin
76569,laptop
76570,skyscraper
76571,nose
76572,pig
76573,chair
76574,penguin
76575,chair
76576,eyeglasses
76577,foot
76578,spider
76579,hand
76580,flashlight
76581,laptop
76582,eyeglasses
76583,skyscraper
76584,penguin
76585,pig
76586,hand
76587,chair
76588,chair
76589,snowman
76590,snowman
76591,bulldozer
76592,pig
76593,laptop
76594,hat
76595,pig
76596,violin
76597,laptop
76598,pig
76599,skyscraper
76600,hat
76601,hat
76602,pig
76603,bulldozer
76604,hand
76605,nose
76606,flashlight
76607,snowman
76608,parrot
76609,keyboard
76610,skyscraper
76611,nose
76612,snowman
76613,keyboard
76614,parrot
76615,penguin
76616,parrot
76617,hat
76618,eyeglasses
76619,banana
76620,trombone
76621,spider
76622,violin
76623,harp
76624,parrot
76625,nose
76626,bulldozer
76627,harp
76628,nose
76629,bulldozer
76630,laptop
76631,flashlight
76632,harp
76633,laptop
76634,eyeglasses
76635,harp
76636,chair
76637,spider
76638,parrot
76639,skyscraper
76640,keyboard
76641,keyboard
76642,bulldozer
76643,harp
76644,foot
76645,pig
76646,snowman
76647,skyscraper
76648,hand
76649,spider
76650,violin
76651,skyscraper
76652,skyscraper
76653,bulldozer
76654,keyboard
76655,snowman
76656,pig
76657,laptop
76658,skyscraper
76659,pig
76660,flashlight
76661,violin
76662,nose
76663,banana
76664,eyeglasses
76665,parrot
76666,hand
76667,bulldozer
76668,foot
76669,laptop
76670,pig
76671,parrot
76672,chair
76673,eyeglasses
76674,eyeglasses
76675,eyeglasses
76676,flashlight
76677,violin
76678,laptop
76679,bulldozer
76680,penguin
76681,foot
76682,harp
76683,eyeglasses
76684,foot
76685,penguin
76686,violin
76687,chair
76688,keyboard
76689,eyeglasses
76690,hand
76691,hat
76692,snowman
76693,penguin
76694,harp
76695,penguin
76696,harp
76697,parrot
76698,flashlight
76699,harp
76700,bulldozer
76701,harp
76702,keyboard
76703,nose
76704,parrot
76705,parrot
76706,pig
76707,keyboard
76708,chair
76709,snowman
76710,eyeglasses
76711,bulldozer
76712,keyboard
76713,parrot
76714,eyeglasses
76715,harp
76716,harp
76717,trombone
76718,flashlight
76719,harp
76720,hand
76721,pig
76722,hand
76723,nose
76724,snowman
76725,snowman
76726,penguin
76727,pig
76728,banana
76729,hat
76730,nose
76731,harp
76732,flashlight
76733,nose
76734,chair
76735,chair
76736,banana
76737,skyscraper
76738,violin
76739,chair
76740,violin
76741,pig
76742,harp
76743,skyscraper
76744,parrot
76745,flashlight
76746,parrot
76747,penguin
76748,chair
76749,eyeglasses
76750,laptop
76751,pig
76752,harp
76753,eyeglasses
76754,bulldozer
76755,hand
76756,harp
76757,nose
76758,hat
76759,bulldozer
76760,skyscraper
76761,foot
76762,laptop
76763,penguin
76764,hand
76765,spider
76766,harp
76767,hand
76768,skyscraper
76769,eyeglasses
76770,nose
76771,hat
76772,eyeglasses
76773,bulldozer
76774,penguin
76775,banana
76776,keyboard
76777,harp
76778,eyeglasses
76779,hat
76780,harp
76781,keyboard
76782,laptop
76783,keyboard
76784,skyscraper
76785,flashlight
76786,laptop
76787,skyscraper
76788,bulldozer
76789,eyeglasses
76790,eyeglasses
76791,hand
76792,flashlight
76793,parrot
76794,violin
76795,keyboard
76796,skyscraper
76797,hand
76798,trombone
76799,chair
76800,keyboard
76801,hand
76802,chair
76803,parrot
76804,foot
76805,chair
76806,snowman
76807,hat
76808,pig
76809,bulldozer
76810,hand
76811,skyscraper
76812,eyeglasses
76813,hat
76814,chair
76815,spider
76816,violin
76817,laptop
76818,laptop
76819,spider
76820,violin
76821,keyboard
76822,skyscraper
76823,violin
76824,keyboard
76825,violin
76826,trombone
76827,hand
76828,hand
76829,snowman
76830,pig
76831,snowman
76832,skyscraper
76833,flashlight
76834,snowman
76835,penguin
76836,foot
76837,snowman
76838,hand
76839,flashlight
76840,trombone
76841,trombone
76842,harp
76843,snowman
76844,hand
76845,spider
76846,flashlight
76847,laptop
76848,parrot
76849,flashlight
76850,bulldozer
76851,hat
76852,eyeglasses
76853,nose
76854,laptop
76855,laptop
76856,parrot
76857,keyboard
76858,pig
76859,snowman
76860,skyscraper
76861,foot
76862,bulldozer
76863,snowman
76864,snowman
76865,hat
76866,laptop
76867,violin
76868,nose
76869,snowman
76870,bulldozer
76871,banana
76872,pig
76873,bulldozer
76874,pig
76875,chair
76876,violin
76877,laptop
76878,spider
76879,laptop
76880,harp
76881,penguin
76882,pig
76883,violin
76884,bulldozer
76885,hat
76886,penguin
76887,flashlight
76888,snowman
76889,keyboard
76890,parrot
76891,keyboard
76892,laptop
76893,trombone
76894,pig
76895,eyeglasses
76896,spider
76897,harp
76898,keyboard
76899,hat
76900,hat
76901,eyeglasses
76902,snowman
76903,trombone
76904,eyeglasses
76905,nose
76906,pig
76907,parrot
76908,foot
76909,chair
76910,hat
76911,foot
76912,foot
76913,laptop
76914,trombone
76915,skyscraper
76916,skyscraper
76917,chair
76918,skyscraper
76919,chair
76920,bulldozer
76921,skyscraper
76922,keyboard
76923,trombone
76924,flashlight
76925,hand
76926,chair
76927,violin
76928,banana
76929,laptop
76930,hat
76931,eyeglasses
76932,spider
76933,harp
76934,keyboard
76935,nose
76936,parrot
76937,bulldozer
76938,spider
76939,bulldozer
76940,flashlight
76941,violin
76942,violin
76943,penguin
76944,hat
76945,violin
76946,eyeglasses
76947,snowman
76948,violin
76949,bulldozer
76950,parrot
76951,trombone
76952,trombone
76953,parrot
76954,harp
76955,pig
76956,keyboard
76957,laptop
76958,penguin
76959,foot
76960,harp
76961,foot
76962,skyscraper
76963,keyboard
76964,violin
76965,hand
76966,hat
76967,hat
76968,banana
76969,pig
76970,banana
76971,eyeglasses
76972,banana
76973,keyboard
76974,chair
76975,penguin
76976,parrot
76977,bulldozer
76978,keyboard
76979,violin
76980,flashlight
76981,foot
76982,pig
76983,laptop
76984,snowman
76985,foot
76986,snowman
76987,laptop
76988,hat
76989,bulldozer
76990,laptop
76991,snowman
76992,skyscraper
76993,chair
76994,snowman
76995,pig
76996,parrot
76997,eyeglasses
76998,chair
76999,banana
77000,pig
77001,nose
77002,penguin
77003,trombone
77004,chair
77005,laptop
77006,skyscraper
77007,pig
77008,nose
77009,bulldozer
77010,hand
77011,eyeglasses
77012,parrot
77013,chair
77014,bulldozer
77015,pig
77016,laptop
77017,penguin
77018,pig
77019,keyboard
77020,nose
77021,penguin
77022,keyboard
77023,chair
77024,violin
77025,nose
77026,spider
77027,eyeglasses
77028,pig
77029,violin
77030,pig
77031,foot
77032,violin
77033,spider
77034,laptop
77035,laptop
77036,bulldozer
77037,nose
77038,eyeglasses
77039,parrot
77040,flashlight
77041,chair
77042,parrot
77043,violin
77044,pig
77045,harp
77046,flashlight
77047,spider
77048,foot
77049,foot
77050,pig
77051,keyboard
77052,foot
77053,chair
77054,laptop
77055,snowman
77056,keyboard
77057,harp
77058,chair
77059,trombone
77060,laptop
77061,penguin
77062,bulldozer
77063,nose
77064,trombone
77065,violin
77066,keyboard
77067,foot
77068,banana
77069,eyeglasses
77070,hand
77071,skyscraper
77072,skyscraper
77073,violin
77074,harp
77075,penguin
77076,flashlight
77077,pig
77078,violin
77079,flashlight
77080,banana
77081,penguin
77082,foot
77083,harp
77084,trombone
77085,penguin
77086,flashlight
77087,laptop
77088,penguin
77089,harp
77090,laptop
77091,snowman
77092,nose
77093,parrot
77094,banana
77095,pig
77096,bulldozer
77097,bulldozer
77098,skyscraper
77099,penguin
77100,hat
77101,snowman
77102,keyboard
77103,chair
77104,trombone
77105,harp
77106,spider
77107,parrot
77108,nose
77109,chair
77110,nose
77111,spider
77112,harp
77113,violin
77114,skyscraper
77115,nose
77116,parrot
77117,violin
77118,penguin
77119,hand
77120,laptop
77121,nose
77122,trombone
77123,spider
77124,foot
77125,chair
77126,eyeglasses
77127,parrot
77128,penguin
77129,harp
77130,chair
77131,harp
77132,spider
77133,bulldozer
77134,keyboard
77135,pig
77136,snowman
77137,penguin
77138,nose
77139,skyscraper
77140,keyboard
77141,hat
77142,foot
77143,laptop
77144,trombone
77145,keyboard
77146,laptop
77147,chair
77148,eyeglasses
77149,spider
77150,hat
77151,penguin
77152,trombone
77153,spider
77154,foot
77155,keyboard
77156,penguin
77157,harp
77158,parrot
77159,keyboard
77160,skyscraper
77161,keyboard
77162,bulldozer
77163,spider
77164,pig
77165,laptop
77166,keyboard
77167,hat
77168,hand
77169,penguin
77170,harp
77171,pig
77172,pig
77173,banana
77174,spider
77175,spider
77176,keyboard
77177,spider
77178,keyboard
77179,laptop
77180,bulldozer
77181,bulldozer
77182,trombone
77183,laptop
77184,trombone
77185,laptop
77186,keyboard
77187,foot
77188,eyeglasses
77189,laptop
77190,keyboard
77191,chair
77192,hand
77193,parrot
77194,skyscraper
77195,laptop
77196,harp
77197,hat
77198,flashlight
77199,skyscraper
77200,chair
77201,chair
77202,chair
77203,hat
77204,snowman
77205,eyeglasses
77206,bulldozer
77207,flashlight
77208,keyboard
77209,nose
77210,laptop
77211,laptop
77212,nose
77213,keyboard
77214,bulldozer
77215,trombone
77216,hand
77217,foot
77218,bulldozer
77219,keyboard
77220,violin
77221,eyeglasses
77222,skyscraper
77223,hand
77224,spider
77225,parrot
77226,hat
77227,penguin
77228,foot
77229,violin
77230,hat
77231,violin
77232,laptop
77233,penguin
77234,keyboard
77235,penguin
77236,parrot
77237,flashlight
77238,foot
77239,foot
77240,banana
77241,flashlight
77242,eyeglasses
77243,hand
77244,banana
77245,parrot
77246,hand
77247,skyscraper
77248,chair
77249,harp
77250,harp
77251,flashlight
77252,nose
77253,hand
77254,penguin
77255,harp
77256,eyeglasses
77257,eyeglasses
77258,pig
77259,skyscraper
77260,spider
77261,eyeglasses
77262,eyeglasses
77263,spider
77264,snowman
77265,spider
77266,penguin
77267,pig
77268,trombone
77269,snowman
77270,snowman
77271,hat
77272,parrot
77273,laptop
77274,trombone
77275,pig
77276,bulldozer
77277,hat
77278,trombone
77279,chair
77280,foot
77281,penguin
77282,laptop
77283,pig
77284,violin
77285,pig
77286,laptop
77287,penguin
77288,hat
77289,violin
77290,violin
77291,pig
77292,spider
77293,eyeglasses
77294,harp
77295,hat
77296,snowman
77297,pig
77298,spider
77299,trombone
77300,keyboard
77301,spider
77302,bulldozer
77303,snowman
77304,hat
77305,eyeglasses
77306,flashlight
77307,nose
77308,snowman
77309,keyboard
77310,skyscraper
77311,banana
77312,bulldozer
77313,hat
77314,skyscraper
77315,spider
77316,foot
77317,hand
77318,eyeglasses
77319,penguin
77320,keyboard
77321,violin
77322,violin
77323,penguin
77324,violin
77325,violin
77326,pig
77327,skyscraper
77328,harp
77329,flashlight
77330,hat
77331,eyeglasses
77332,violin
77333,snowman
77334,harp
77335,snowman
77336,eyeglasses
77337,nose
77338,eyeglasses
77339,violin
77340,foot
77341,spider
77342,eyeglasses
77343,pig
77344,harp
77345,flashlight
77346,eyeglasses
77347,parrot
77348,pig
77349,laptop
77350,foot
77351,banana
77352,spider
77353,violin
77354,trombone
77355,hat
77356,spider
77357,hat
77358,laptop
77359,chair
77360,harp
77361,violin
77362,foot
77363,nose
77364,keyboard
77365,pig
77366,foot
77367,flashlight
77368,trombone
77369,hand
77370,pig
77371,flashlight
77372,hat
77373,spider
77374,flashlight
77375,flashlight
77376,foot
77377,bulldozer
77378,snowman
77379,flashlight
77380,flashlight
77381,flashlight
77382,pig
77383,trombone
77384,chair
77385,hand
77386,nose
77387,nose
77388,nose
77389,chair
77390,violin
77391,trombone
77392,nose
77393,violin
77394,hand
77395,pig
77396,harp
77397,parrot
77398,penguin
77399,eyeglasses
77400,laptop
77401,chair
77402,violin
77403,snowman
77404,snowman
77405,violin
77406,chair
77407,flashlight
77408,flashlight
77409,pig
77410,penguin
77411,pig
77412,harp
77413,violin
77414,keyboard
77415,skyscraper
77416,spider
77417,bulldozer
77418,chair
77419,foot
77420,chair
77421,harp
77422,chair
77423,hat
77424,nose
77425,hat
77426,skyscraper
77427,snowman
77428,banana
77429,foot
77430,pig
77431,chair
77432,trombone
77433,penguin
77434,snowman
77435,penguin
77436,hand
77437,hand
77438,penguin
77439,skyscraper
77440,snowman
77441,flashlight
77442,flashlight
77443,chair
77444,trombone
77445,chair
77446,parrot
77447,banana
77448,nose
77449,hat
77450,skyscraper
77451,snowman
77452,hand
77453,pig
77454,parrot
77455,foot
77456,nose
77457,eyeglasses
77458,bulldozer
77459,chair
77460,foot
77461,nose
77462,spider
77463,parrot
77464,snowman
77465,hat
77466,flashlight
77467,pig
77468,trombone
77469,skyscraper
77470,eyeglasses
77471,foot
77472,banana
77473,hand
77474,flashlight
77475,eyeglasses
77476,chair
77477,harp
77478,penguin
77479,hand
77480,flashlight
77481,violin
77482,harp
77483,penguin
77484,harp
77485,hand
77486,eyeglasses
77487,foot
77488,trombone
77489,bulldozer
77490,pig
77491,hat
77492,flashlight
77493,trombone
77494,hand
77495,chair
77496,violin
77497,eyeglasses
77498,bulldozer
77499,hand
77500,eyeglasses
77501,eyeglasses
77502,banana
77503,penguin
77504,eyeglasses
77505,keyboard
77506,eyeglasses
77507,nose
77508,snowman
77509,chair
77510,spider
77511,keyboard
77512,nose
77513,violin
77514,hat
77515,penguin
77516,banana
77517,harp
77518,harp
77519,violin
77520,pig
77521,bulldozer
77522,hand
77523,skyscraper
77524,eyeglasses
77525,skyscraper
77526,skyscraper
77527,pig
77528,keyboard
77529,banana
77530,keyboard
77531,eyeglasses
77532,foot
77533,laptop
77534,eyeglasses
77535,bulldozer
77536,keyboard
77537,chair
77538,pig
77539,banana
77540,skyscraper
77541,parrot
77542,spider
77543,trombone
77544,nose
77545,hat
77546,penguin
77547,penguin
77548,flashlight
77549,violin
77550,hat
77551,flashlight
77552,parrot
77553,chair
77554,spider
77555,skyscraper
77556,hand
77557,flashlight
77558,hand
77559,foot
77560,laptop
77561,pig
77562,laptop
77563,flashlight
77564,banana
77565,penguin
77566,nose
77567,trombone
77568,trombone
77569,chair
77570,keyboard
77571,skyscraper
77572,snowman
77573,flashlight
77574,banana
77575,pig
77576,hand
77577,trombone
77578,hand
77579,penguin
77580,hand
77581,hand
77582,spider
77583,penguin
77584,parrot
77585,skyscraper
77586,penguin
77587,parrot
77588,bulldozer
77589,foot
77590,parrot
77591,violin
77592,nose
77593,spider
77594,flashlight
77595,violin
77596,violin
77597,chair
77598,harp
77599,penguin
77600,nose
77601,chair
77602,penguin
77603,skyscraper
77604,flashlight
77605,bulldozer
77606,harp
77607,trombone
77608,pig
77609,harp
77610,hat
77611,flashlight
77612,flashlight
77613,laptop
77614,harp
77615,penguin
77616,trombone
77617,skyscraper
77618,laptop
77619,parrot
77620,violin
77621,eyeglasses
77622,penguin
77623,parrot
77624,banana
77625,hand
77626,eyeglasses
77627,trombone
77628,penguin
77629,harp
77630,violin
77631,chair
77632,hand
77633,pig
77634,nose
77635,nose
77636,keyboard
77637,skyscraper
77638,foot
77639,penguin
77640,flashlight
77641,skyscraper
77642,spider
77643,hat
77644,foot
77645,violin
77646,parrot
77647,bulldozer
77648,skyscraper
77649,keyboard
77650,parrot
77651,nose
77652,nose
77653,harp
77654,keyboard
77655,skyscraper
77656,parrot
77657,nose
77658,trombone
77659,spider
77660,foot
77661,penguin
77662,snowman
77663,skyscraper
77664,skyscraper
77665,nose
77666,spider
77667,pig
77668,violin
77669,hat
77670,pig
77671,violin
77672,chair
77673,pig
77674,snowman
77675,skyscraper
77676,spider
77677,bulldozer
77678,laptop
77679,trombone
77680,penguin
77681,chair
77682,nose
77683,eyeglasses
77684,harp
77685,bulldozer
77686,penguin
77687,pig
77688,hat
77689,hand
77690,foot
77691,chair
77692,skyscraper
77693,trombone
77694,chair
77695,hand
77696,parrot
77697,penguin
77698,hand
77699,laptop
77700,skyscraper
77701,nose
77702,flashlight
77703,foot
77704,hat
77705,penguin
77706,laptop
77707,skyscraper
77708,hand
77709,penguin
77710,spider
77711,keyboard
77712,pig
77713,flashlight
77714,hat
77715,pig
77716,pig
77717,spider
77718,keyboard
77719,pig
77720,eyeglasses
77721,laptop
77722,foot
77723,hand
77724,eyeglasses
77725,violin
77726,eyeglasses
77727,spider
77728,keyboard
77729,foot
77730,skyscraper
77731,chair
77732,penguin
77733,hat
77734,nose
77735,chair
77736,snowman
77737,trombone
77738,harp
77739,banana
77740,parrot
77741,banana
77742,bulldozer
77743,laptop
77744,flashlight
77745,nose
77746,nose
77747,spider
77748,penguin
77749,hat
77750,eyeglasses
77751,banana
77752,violin
77753,spider
77754,penguin
77755,harp
77756,laptop
77757,trombone
77758,hand
77759,banana
77760,bulldozer
77761,laptop
77762,keyboard
77763,parrot
77764,spider
77765,nose
77766,keyboard
77767,nose
77768,violin
77769,eyeglasses
77770,trombone
77771,trombone
77772,chair
77773,trombone
77774,nose
77775,nose
77776,foot
77777,nose
77778,pig
77779,bulldozer
77780,skyscraper
77781,trombone
77782,chair
77783,pig
77784,chair
77785,chair
77786,hand
77787,laptop
77788,eyeglasses
77789,foot
77790,bulldozer
77791,laptop
77792,violin
77793,parrot
77794,pig
77795,chair
77796,banana
77797,bulldozer
77798,pig
77799,eyeglasses
77800,parrot
77801,hat
77802,nose
77803,laptop
77804,pig
77805,flashlight
77806,foot
77807,hat
77808,hand
77809,laptop
77810,bulldozer
77811,penguin
77812,trombone
77813,eyeglasses
77814,hand
77815,harp
77816,penguin
77817,hand
77818,harp
77819,eyeglasses
77820,eyeglasses
77821,harp
77822,harp
77823,snowman
77824,banana
77825,spider
77826,penguin
77827,trombone
77828,keyboard
77829,trombone
77830,eyeglasses
77831,chair
77832,skyscraper
77833,pig
77834,foot
77835,chair
77836,snowman
77837,laptop
77838,flashlight
77839,violin
77840,penguin
77841,foot
77842,parrot
77843,harp
77844,hand
77845,hat
77846,parrot
77847,snowman
77848,snowman
77849,foot
77850,laptop
77851,skyscraper
77852,spider
77853,flashlight
77854,skyscraper
77855,chair
77856,nose
77857,snowman
77858,hat
77859,snowman
77860,nose
77861,pig
77862,violin
77863,banana
77864,chair
77865,nose
77866,flashlight
77867,skyscraper
77868,nose
77869,flashlight
77870,nose
77871,chair
77872,parrot
77873,harp
77874,hat
77875,penguin
77876,eyeglasses
77877,snowman
77878,violin
77879,parrot
77880,violin
77881,hat
77882,penguin
77883,violin
77884,nose
77885,harp
77886,chair
77887,bulldozer
77888,keyboard
77889,laptop
77890,trombone
77891,keyboard
77892,violin
77893,violin
77894,flashlight
77895,keyboard
77896,violin
77897,keyboard
77898,parrot
77899,hat
77900,nose
77901,violin
77902,violin
77903,nose
77904,laptop
77905,violin
77906,eyeglasses
77907,foot
77908,penguin
77909,spider
77910,penguin
77911,hand
77912,penguin
77913,banana
77914,bulldozer
77915,penguin
77916,parrot
77917,violin
77918,violin
77919,laptop
77920,skyscraper
77921,eyeglasses
77922,spider
77923,hand
77924,violin
77925,parrot
77926,penguin
77927,harp
77928,violin
77929,flashlight
77930,chair
77931,trombone
77932,laptop
77933,laptop
77934,skyscraper
77935,banana
77936,bulldozer
77937,laptop
77938,eyeglasses
77939,keyboard
77940,laptop
77941,chair
77942,foot
77943,chair
77944,skyscraper
77945,chair
77946,laptop
77947,parrot
77948,bulldozer
77949,spider
77950,foot
77951,foot
77952,harp
77953,foot
77954,keyboard
77955,flashlight
77956,pig
77957,pig
77958,hand
77959,keyboard
77960,hand
77961,skyscraper
77962,banana
77963,violin
77964,pig
77965,banana
77966,parrot
77967,skyscraper
77968,hand
77969,chair
77970,parrot
77971,hand
77972,bulldozer
77973,harp
77974,banana
77975,chair
77976,keyboard
77977,spider
77978,foot
77979,hand
77980,pig
77981,parrot
77982,harp
77983,penguin
77984,keyboard
77985,pig
77986,nose
77987,parrot
77988,snowman
77989,nose
77990,penguin
77991,parrot
77992,snowman
77993,chair
77994,keyboard
77995,nose
77996,keyboard
77997,parrot
77998,chair
77999,banana
78000,keyboard
78001,keyboard
78002,foot
78003,nose
78004,nose
78005,hat
78006,spider
78007,pig
78008,eyeglasses
78009,trombone
78010,spider
78011,hat
78012,keyboard
78013,spider
78014,hat
78015,hand
78016,flashlight
78017,eyeglasses
78018,trombone
78019,skyscraper
78020,harp
78021,parrot
78022,hand
78023,spider
78024,trombone
78025,nose
78026,chair
78027,hat
78028,violin
78029,flashlight
78030,violin
78031,harp
78032,parrot
78033,harp
78034,keyboard
78035,skyscraper
78036,penguin
78037,harp
78038,parrot
78039,nose
78040,pig
78041,chair
78042,flashlight
78043,eyeglasses
78044,hat
78045,hand
78046,bulldozer
78047,harp
78048,chair
78049,penguin
78050,hand
78051,hand
78052,foot
78053,pig
78054,penguin
78055,parrot
78056,laptop
78057,laptop
78058,foot
78059,penguin
78060,pig
78061,hand
78062,banana
78063,spider
78064,hand
78065,nose
78066,eyeglasses
78067,flashlight
78068,harp
78069,hat
78070,hand
78071,flashlight
78072,eyeglasses
78073,harp
78074,hat
78075,parrot
78076,foot
78077,eyeglasses
78078,laptop
78079,nose
78080,penguin
78081,pig
78082,harp
78083,spider
78084,snowman
78085,spider
78086,bulldozer
78087,violin
78088,hat
78089,keyboard
78090,harp
78091,nose
78092,banana
78093,snowman
78094,hat
78095,keyboard
78096,skyscraper
78097,hand
78098,banana
78099,trombone
78100,hat
78101,snowman
78102,penguin
78103,keyboard
78104,trombone
78105,foot
78106,hat
78107,hand
78108,chair
78109,banana
78110,snowman
78111,hat
78112,harp
78113,laptop
78114,violin
78115,banana
78116,bulldozer
78117,chair
78118,laptop
78119,trombone
78120,chair
78121,chair
78122,banana
78123,trombone
78124,keyboard
78125,harp
78126,skyscraper
78127,spider
78128,snowman
78129,violin
78130,harp
78131,harp
78132,snowman
78133,violin
78134,flashlight
78135,eyeglasses
78136,foot
78137,laptop
78138,chair
78139,spider
78140,foot
78141,spider
78142,pig
78143,chair
78144,banana
78145,skyscraper
78146,nose
78147,laptop
78148,laptop
78149,penguin
78150,flashlight
78151,parrot
78152,spider
78153,trombone
78154,parrot
78155,pig
78156,bulldozer
78157,hat
78158,spider
78159,penguin
78160,chair
78161,flashlight
78162,bulldozer
78163,parrot
78164,trombone
78165,spider
78166,penguin
78167,skyscraper
78168,violin
78169,foot
78170,violin
78171,flashlight
78172,eyeglasses
78173,harp
78174,violin
78175,spider
78176,nose
78177,chair
78178,penguin
78179,trombone
78180,foot
78181,chair
78182,violin
78183,harp
78184,laptop
78185,eyeglasses
78186,skyscraper
78187,skyscraper
78188,hand
78189,nose
78190,skyscraper
78191,parrot
78192,laptop
78193,pig
78194,keyboard
78195,parrot
78196,foot
78197,harp
78198,penguin
78199,nose
78200,hat
78201,eyeglasses
78202,penguin
78203,skyscraper
78204,skyscraper
78205,pig
78206,trombone
78207,banana
78208,bulldozer
78209,bulldozer
78210,banana
78211,hat
78212,chair
78213,violin
